genus	coculture_1_0d	coculture_2_0d	coculture_3_0d	coculture_1_9d	coculture_2_9d	coculture_3_9d	coculture_1_70d	coculture_2_70d	coculture_3_70d	coculture_1_450d	coculture_2_450d	coculture_3_450d	coculture_1_720d	coculture_2_720d	coculture_3_720d
Duncaniella	0.002027328	0	0.001012043	0.005037733	0.005049128	0.003030089	0.004046576	0.008102086	0.007092773	0.004065165	0.005046071	0.00404167	0.011227927	0.012213865	0.011197068
Lutibacter	0.006081985	0.001012525	0.00303613	0.009067919	0.011108082	0.006060178	0.004046576	0.009114847	0.00911928	0.002032582	0.007064499	0.008083339	0.002041441	0.001017822	0.004071661
Epidermidibacterium	0	0	0	0.001007547	0.001009826	0.00101003	0	0.001012761	0.001013253	0.00914662	0.006055285	0.008083339	0.017352251	0.019338619	0.01730456
Sulfuricaulis	0.001013664	0.001012525	0.001012043	0	0	0	0.001011644	0.002025522	0	0.013211785	0.005046071	0.006062504	0.021435133	0.016285153	0.014250814
Beutenbergia	0	0	0	0	0.001009826	0.00101003	0.004046576	0.002025522	0.004053013	0.005081456	0.005046071	0.008083339	0.015310809	0.016285153	0.019340391
Desulfocurvibacter	0	0	0	0	0	0	0.003034932	0.002025522	0.004053013	0.004065165	0.004036856	0.005052087	0.018372971	0.021374263	0.019340391
Congregibacter	0.003040993	0.00202505	0.001012043	0.00302264	0.002019651	0.002020059	0.001011644	0.007089326	0.00303976	0.00914662	0.003027642	0.002020835	0.020414413	0.018320797	0.004071661
Pluralibacter	0.003040993	0.003037575	0.00303613	0.001007547	0.001009826	0.002020059	0.004046576	0.002025522	0.004053013	0.008130329	0.005046071	0.005052087	0.013269368	0.012213865	0.011197068
Leptolyngbya	0.006081985	0.005062625	0.005060217	0.005037733	0.008078605	0.006060178	0.009104796	0.007089326	0.011145787	0.003048873	0.004036856	0.003031252	0.001020721	0.001017822	0.003053746
Tuwongella	0	0	0	0	0	0	0.003034932	0.002025522	0.004053013	0.006097747	0.006055285	0.005052087	0.014290089	0.018320797	0.018322476
Flaviflexus	0	0	0	0.001007547	0.001009826	0.00101003	0.002023288	0.003038282	0.004053013	0.005081456	0.005046071	0.005052087	0.01633153	0.019338619	0.014250814
Qipengyuania	0.001013664	0.001012525	0.002024087	0.002015093	0.004039302	0.004040118	0.008093152	0.004051043	0.00911928	0.006097747	0.011101355	0.013135426	0.003062162	0.004071288	0.004071661
Apibacter	0.006081985	0.001012525	0.00303613	0.009067919	0.011108082	0.005050148	0.004046576	0.008102086	0.010132534	0.002032582	0.006055285	0.007072922	0.001020721	0.001017822	0.002035831
Roseiflexus	0.001013664	0	0	0.002015093	0.002019651	0.00101003	0.002023288	0.009114847	0.005066267	0.007114038	0.005046071	0.005052087	0.014290089	0.013231687	0.009161238
Weeksella	0.006081985	0.001012525	0.002024087	0.009067919	0.011108082	0.005050148	0.004046576	0.010127608	0.00911928	0.003048873	0.004036856	0.007072922	0.001020721	0.001017822	0.002035831
Nitrosococcus	0.008109314	0.009112724	0.011132476	0.005037733	0.005049128	0.004040118	0.002023288	0.004051043	0.004053013	0.007114038	0.002018428	0.00404167	0.003062162	0.003053466	0.004071661
Ruania	0	0	0	0.001007547	0.001009826	0.00101003	0.002023288	0.002025522	0.002026507	0.005081456	0.004036856	0.007072922	0.015310809	0.018320797	0.016286645
Actinotalea	0	0	0	0	0	0	0.003034932	0.002025522	0.00303976	0.005081456	0.004036856	0.005052087	0.015310809	0.018320797	0.019340391
Pseudolysobacter	0.001013664	0.001012525	0.001012043	0.001007547	0.002019651	0.00101003	0.004046576	0.004051043	0.004053013	0.01727695	0.004036856	0.005052087	0.01633153	0.00508911	0.008143322
Staphylococcus	0.007095649	0.001012525	0.001012043	0.005037733	0.005049128	0.003030089	0.002023288	0.008102086	0.005066267	0.003048873	0.012110569	0.010104174	0.004082883	0.003053466	0.005089577
Gloeothece	0.006081985	0.001012525	0.002024087	0.010075465	0.011108082	0.005050148	0.00505822	0.009114847	0.011145787	0.003048873	0.003027642	0.00404167	0.002041441	0.001017822	0.001017915
Kineococcus	0	0	0	0	0	0.00101003	0.002023288	0.002025522	0.004053013	0.004065165	0.003027642	0.005052087	0.015310809	0.017302975	0.020358306
Planctopirus	0.001013664	0.001012525	0.001012043	0	0	0.00101003	0.001011644	0.002025522	0.002026507	0.007114038	0.008073713	0.005052087	0.012248648	0.015267331	0.01730456
Permianibacter	0.003040993	0.00202505	0.00303613	0	0	0	0	0	0	0.005081456	0.004036856	0.005052087	0.01633153	0.019338619	0.016286645
Thiobacillus	0.004054657	0.0040501	0.004048173	0.001007547	0.001009826	0.00101003	0.001011644	0.002025522	0.002026507	0.00914662	0.003027642	0.005052087	0.01633153	0.010178221	0.010179153
Calothrix	0.005068321	0.001012525	0.002024087	0.007052826	0.008078605	0.004040118	0.004046576	0.009114847	0.008106027	0.005081456	0.005046071	0.005052087	0.004082883	0.003053466	0.003053746
Proteus	0.006081985	0.003037575	0.00303613	0.008060372	0.008078605	0.006060178	0.003034932	0.008102086	0.00911928	0.003048873	0.005046071	0.008083339	0.001020721	0.001017822	0.001017915
Bythopirellula	0	0	0	0	0	0.00101003	0.001011644	0	0.001013253	0.008130329	0.009082927	0.005052087	0.013269368	0.018320797	0.016286645
Mumia	0	0	0	0	0	0	0.003034932	0.003038282	0.004053013	0.005081456	0.005046071	0.006062504	0.013269368	0.015267331	0.018322476
Petrimonas	0.002027328	0	0.001012043	0.004030186	0.005049128	0.002020059	0.002023288	0.003038282	0.004053013	0.004065165	0.003027642	0.005052087	0.012248648	0.013231687	0.012214984
Nissabacter	0.002027328	0.0040501	0.004048173	0.001007547	0.001009826	0.002020059	0.003034932	0.001012761	0.004053013	0.00914662	0.006055285	0.007072922	0.011227927	0.008142577	0.009161238
Terasakiella	0.001013664	0	0	0.002015093	0.002019651	0.00101003	0.003034932	0.012153129	0.007092773	0.00914662	0.007064499	0.006062504	0.010207206	0.006106932	0.006107492
Flavivirga	0.010136642	0.001012525	0.002024087	0.011083012	0.007068779	0.004040118	0.002023288	0.003038282	0.005066267	0.002032582	0.005046071	0.005052087	0.005103603	0.003053466	0.007125407
Buchnera	0.005068321	0.001012525	0.002024087	0.007052826	0.010098256	0.004040118	0.004046576	0.006076565	0.008106027	0.002032582	0.009082927	0.010104174	0.001020721	0.001017822	0.002035831
Nitrosospira	0.004054657	0.001012525	0.001012043	0.005037733	0.004039302	0.004040118	0.003034932	0.012153129	0.00607952	0.006097747	0.005046071	0.006062504	0.006124324	0.004071288	0.005089577
Amniculibacterium	0.006081985	0.001012525	0.002024087	0.009067919	0.010098256	0.004040118	0.004046576	0.007089326	0.008106027	0.002032582	0.006055285	0.006062504	0.002041441	0.001017822	0.004071661
Pseudescherichia	0.008109314	0.010125249	0.008096347	0.002015093	0.004039302	0.003030089	0.003034932	0.004051043	0.005066267	0.003048873	0.003027642	0.002020835	0.006124324	0.006106932	0.005089577
Pauljensenia	0	0	0	0	0	0	0.001011644	0	0	0.005081456	0.006055285	0.00404167	0.018372971	0.020356441	0.01730456
Arsenicicoccus	0	0	0	0	0	0	0.001011644	0.001012761	0.00303976	0.005081456	0.004036856	0.006062504	0.01633153	0.018320797	0.01730456
Casimicrobium	0.002027328	0	0	0.00302264	0.002019651	0.003030089	0.003034932	0.008102086	0.00607952	0.008130329	0.007064499	0.00404167	0.010207206	0.008142577	0.007125407
Mariniflexile	0.009122978	0.001012525	0.002024087	0.008060372	0.006058954	0.003030089	0.002023288	0.004051043	0.004053013	0.002032582	0.003027642	0.00404167	0.007145044	0.003053466	0.013232899
Olleya	0.006081985	0.001012525	0.002024087	0.009067919	0.007068779	0.005050148	0.003034932	0.006076565	0.00607952	0.002032582	0.006055285	0.007072922	0.003062162	0.002035644	0.006107492
Neptunomonas	0.004054657	0.00202505	0.00303613	0.004030186	0.005049128	0.007070207	0.01011644	0.008102086	0.00911928	0.006097747	0.003027642	0.003031252	0.003062162	0.001017822	0.003053746
Nibricoccus	0	0	0	0	0	0	0.001011644	0.002025522	0.002026507	0.003048873	0.004036856	0.003031252	0.018372971	0.022392085	0.01526873
Pyricularia	0.001013664	0.001012525	0.001012043	0.00302264	0.003029477	0.005050148	0.00505822	0.003038282	0.005066267	0.003048873	0.005046071	0.007072922	0.008165765	0.010178221	0.010179153
Listeria	0.004054657	0.001012525	0.002024087	0.008060372	0.008078605	0.005050148	0.004046576	0.008102086	0.008106027	0.003048873	0.005046071	0.008083339	0.001020721	0.002035644	0.002035831
Glaciecola	0.005068321	0.001012525	0.002024087	0.008060372	0.00908843	0.005050148	0.004046576	0.007089326	0.008106027	0.003048873	0.007064499	0.005052087	0.002041441	0.001017822	0.002035831
Segniliparus	0	0	0	0	0	0	0	0.002025522	0.001013253	0.008130329	0.003027642	0.003031252	0.019393692	0.017302975	0.01526873
Sphaerobacter	0	0	0	0	0	0	0.001011644	0.001012761	0.002026507	0.005081456	0.003027642	0.005052087	0.018372971	0.021374263	0.012214984
Morganella	0.002027328	0.001012525	0.001012043	0.004030186	0.008078605	0.008080237	0.011128084	0.006076565	0.010132534	0.004065165	0.006055285	0.00404167	0.001020721	0.001017822	0.001017915
Syntrophobacter	0	0	0	0	0	0	0.001011644	0	0.001013253	0.003048873	0.004036856	0.005052087	0.01633153	0.020356441	0.01730456
Sporosarcina	0.003040993	0.001012525	0.002024087	0.006045279	0.008078605	0.003030089	0.004046576	0.008102086	0.008106027	0.004065165	0.006055285	0.006062504	0.002041441	0.003053466	0.003053746
Auraticoccus	0	0	0	0	0	0	0.003034932	0.002025522	0.004053013	0.006097747	0.004036856	0.006062504	0.012248648	0.013231687	0.016286645
Croceibacter	0.014191299	0.001012525	0.00303613	0.011083012	0.004039302	0.002020059	0	0.001012761	0.001013253	0.002032582	0.005046071	0.003031252	0.007145044	0.004071288	0.008143322
Sinomonas	0	0	0	0	0	0	0.002023288	0.002025522	0.00303976	0.004065165	0.004036856	0.005052087	0.014290089	0.015267331	0.016286645
Sutterella	0	0.001012525	0.001012043	0.001007547	0.001009826	0.00101003	0.003034932	0.003038282	0.005066267	0.006097747	0.004036856	0.003031252	0.012248648	0.013231687	0.011197068
Vogesella	0.003040993	0.005062625	0.004048173	0.001007547	0.002019651	0.003030089	0.004046576	0.003038282	0.00303976	0.00914662	0.003027642	0.008083339	0.008165765	0.004071288	0.005089577
Methylobacillus	0.007095649	0.00607515	0.00607226	0.00302264	0.002019651	0.002020059	0.001011644	0.010127608	0.004053013	0.004065165	0.003027642	0.003031252	0.006124324	0.004071288	0.004071661
Steroidobacter	0.002027328	0.00202505	0.002024087	0.001007547	0	0.00101003	0.001011644	0.002025522	0.002026507	0.012195494	0.004036856	0.007072922	0.014290089	0.006106932	0.008143322
Bradymonas	0	0	0	0	0.001009826	0.00101003	0.004046576	0.004051043	0.005066267	0.003048873	0.003027642	0.00404167	0.011227927	0.011196043	0.016286645
Exiguobacterium	0.001013664	0	0	0.001007547	0.001009826	0.00101003	0.004046576	0.002025522	0.004053013	0.004065165	0.004036856	0.00404167	0.010207206	0.013231687	0.014250814
Desulfomicrobium	0.001013664	0	0.001012043	0.002015093	0.002019651	0.002020059	0.004046576	0.002025522	0.004053013	0.005081456	0.007064499	0.005052087	0.008165765	0.010178221	0.010179153
Cruoricaptor	0.006081985	0.001012525	0.002024087	0.008060372	0.00908843	0.005050148	0.004046576	0.007089326	0.007092773	0.002032582	0.002018428	0.00404167	0.002041441	0.001017822	0.003053746
Diaminobutyricimonas	0	0	0	0.001007547	0	0	0.001011644	0.004051043	0.002026507	0.007114038	0.003027642	0.005052087	0.015310809	0.013231687	0.011197068
Tamlana	0.008109314	0.001012525	0.002024087	0.009067919	0.006058954	0.003030089	0.002023288	0.005063804	0.005066267	0.002032582	0.005046071	0.005052087	0.003062162	0.002035644	0.004071661
Microvirgula	0.001013664	0	0	0.001007547	0.001009826	0.00101003	0.001011644	0.003038282	0.002026507	0.012195494	0.003027642	0.013135426	0.011227927	0.00508911	0.007125407
Salinispora	0.001013664	0	0.001012043	0.002015093	0.002019651	0.00101003	0.001011644	0.003038282	0.002026507	0.005081456	0.005046071	0.005052087	0.011227927	0.011196043	0.011197068
Photobacterium	0.003040993	0.001012525	0.001012043	0.00302264	0.003029477	0.003030089	0.002023288	0.003038282	0.004053013	0.006097747	0.003027642	0.006062504	0.008165765	0.007124754	0.008143322
Marinithermus	0	0	0	0	0	0	0	0	0	0.003048873	0.004036856	0.00404167	0.015310809	0.019338619	0.01526873
Frateuria	0.002027328	0.003037575	0.00303613	0.001007547	0.001009826	0.00101003	0.002023288	0.001012761	0.00303976	0.012195494	0.002018428	0.005052087	0.012248648	0.00508911	0.007125407
Crenobacter	0.001013664	0.001012525	0.001012043	0.001007547	0.003029477	0.003030089	0.006069864	0.003038282	0.00607952	0.008130329	0.003027642	0.005052087	0.009186486	0.004071288	0.006107492
Adlercreutzia	0	0	0	0.001007547	0	0	0.001011644	0.001012761	0.001013253	0.004065165	0.004036856	0.005052087	0.013269368	0.015267331	0.014250814
Gordonibacter	0.002027328	0.001012525	0.001012043	0.001007547	0.001009826	0.00101003	0.001011644	0.002025522	0.001013253	0.005081456	0.002018428	0.00404167	0.012248648	0.013231687	0.012214984
Woeseia	0	0	0	0.001007547	0	0	0.001011644	0.005063804	0.00303976	0.011179203	0.004036856	0.003031252	0.01633153	0.007124754	0.008143322
Luteimicrobium	0	0	0	0.001007547	0.002019651	0.002020059	0.004046576	0.003038282	0.00607952	0.004065165	0.003027642	0.00404167	0.009186486	0.008142577	0.013232899
Chlorobaculum	0.002027328	0.001012525	0.002024087	0.001007547	0.001009826	0.00101003	0.004046576	0.004051043	0.005066267	0.004065165	0.003027642	0.002020835	0.009186486	0.009160399	0.011197068
Zymobacter	0.002027328	0.001012525	0	0.00302264	0.002019651	0.002020059	0.002023288	0.012153129	0.005066267	0.005081456	0.006055285	0.003031252	0.008165765	0.00508911	0.003053746
Chlamydia	0.003040993	0.001012525	0.002024087	0.006045279	0.008078605	0.004040118	0.003034932	0.007089326	0.008106027	0.002032582	0.003027642	0.00404167	0.002041441	0.003053466	0.003053746
Parabacteroides	0.003040993	0.001012525	0.001012043	0.005037733	0.007068779	0.007070207	0.009104796	0.005063804	0.00911928	0.003048873	0.003027642	0.003031252	0.001020721	0.001017822	0.001017915
Lonsdalea	0	0	0.001012043	0.002015093	0.006058954	0.007070207	0.013151372	0.004051043	0.011145787	0.005081456	0.003027642	0.003031252	0.001020721	0.001017822	0.002035831
Arabia	0	0	0	0	0	0	0	0	0.001013253	0.003048873	0.003027642	0.00404167	0.014290089	0.018320797	0.01526873
Thiolapillus	0	0	0	0.001007547	0	0	0	0	0.002026507	0.00914662	0.004036856	0.00404167	0.014290089	0.013231687	0.011197068
Ferriphaselus	0.001013664	0.001012525	0.001012043	0	0	0.00101003	0.001011644	0.001012761	0.001013253	0.003048873	0.003027642	0.003031252	0.014290089	0.015267331	0.013232899
Cohnella	0.002027328	0.001012525	0.001012043	0.005037733	0.005049128	0.003030089	0.004046576	0.007089326	0.00911928	0.003048873	0.003027642	0.006062504	0.002041441	0.003053466	0.004071661
Glaciihabitans	0	0	0	0.001007547	0	0	0.004046576	0.006076565	0.00607952	0.005081456	0.004036856	0.001010417	0.012248648	0.008142577	0.010179153
Mycolicibacillus	0	0	0	0.001007547	0.003029477	0.004040118	0.007081508	0.003038282	0.00607952	0.006097747	0.004036856	0.005052087	0.006124324	0.00508911	0.007125407
Ignavibacterium	0.005068321	0.001012525	0.002024087	0.007052826	0.007068779	0.004040118	0.002023288	0.006076565	0.007092773	0.002032582	0.003027642	0.00404167	0.002041441	0.003053466	0.002035831
Cloacibacterium	0.004054657	0.001012525	0.002024087	0.007052826	0.008078605	0.004040118	0.004046576	0.007089326	0.007092773	0.002032582	0.003027642	0.006062504	0.001020721	0.001017822	0
Tannerella	0.001013664	0	0	0.001007547	0.001009826	0	0	0	0.001013253	0.003048873	0.005046071	0.005052087	0.012248648	0.014249509	0.013232899
Herbiconiux	0	0	0	0	0	0	0.002023288	0.001012761	0.002026507	0.002032582	0.003027642	0.005052087	0.012248648	0.014249509	0.01526873
Actinopolyspora	0	0	0	0	0.001009826	0.00101003	0.002023288	0.001012761	0.002026507	0.003048873	0.003027642	0.006062504	0.010207206	0.014249509	0.013232899
Lautropia	0	0	0	0	0	0	0.001011644	0.003038282	0.002026507	0.013211785	0.004036856	0.007072922	0.013269368	0.006106932	0.007125407
Austwickia	0.001013664	0.001012525	0.001012043	0.002015093	0.001009826	0.002020059	0.002023288	0.003038282	0.002026507	0.004065165	0.002018428	0.00404167	0.010207206	0.012213865	0.009161238
Solitalea	0.004054657	0.001012525	0.001012043	0.007052826	0.007068779	0.003030089	0.003034932	0.005063804	0.007092773	0.001016291	0.006055285	0.009093757	0	0.001017822	0.001017915
Chloroflexus	0	0	0	0.002015093	0.003029477	0.004040118	0.007081508	0.004051043	0.008106027	0.007114038	0.006055285	0.003031252	0.004082883	0.004071288	0.004071661
Colwellia	0.002027328	0.00202505	0.002024087	0.002015093	0.004039302	0.005050148	0.007081508	0.003038282	0.00607952	0.003048873	0.009082927	0.006062504	0.001020721	0.001017822	0.003053746
Lactobacillus	0.006081985	0.003037575	0.00303613	0.005037733	0.006058954	0.003030089	0.002023288	0.004051043	0.005066267	0.003048873	0.003027642	0.006062504	0.002041441	0.002035644	0.003053746
Oerskovia	0	0.001012525	0	0	0	0	0.001011644	0	0.001013253	0.003048873	0.003027642	0.003031252	0.013269368	0.015267331	0.014250814
Ethanoligenens	0	0	0	0.001007547	0	0	0	0.001012761	0.001013253	0.003048873	0.003027642	0.00404167	0.011227927	0.016285153	0.013232899
Sulfuricella	0.002027328	0.001012525	0.001012043	0	0.001009826	0.00101003	0.001011644	0.001012761	0.002026507	0.003048873	0.003027642	0.003031252	0.010207206	0.013231687	0.011197068
Altibacter	0.006081985	0.001012525	0.002024087	0.007052826	0.005049128	0.003030089	0.002023288	0.004051043	0.004053013	0.002032582	0.001009214	0.00404167	0.004082883	0.002035644	0.006107492
Neokomagataea	0	0	0	0.002015093	0.005049128	0.005050148	0.009104796	0.007089326	0.008106027	0.004065165	0.004036856	0.001010417	0.004082883	0.002035644	0.002035831
Raineyella	0	0	0	0.001007547	0	0	0	0.001012761	0.001013253	0.005081456	0.004036856	0.005052087	0.012248648	0.010178221	0.013232899
Microcella	0	0	0	0	0	0	0	0.001012761	0.001013253	0.003048873	0.003027642	0.00404167	0.012248648	0.015267331	0.013232899
Prauserella	0	0	0	0	0	0	0.001011644	0.001012761	0.002026507	0.003048873	0.004036856	0.00404167	0.013269368	0.014249509	0.010179153
Chryseoglobus	0	0	0	0	0	0	0.001011644	0.004051043	0.00303976	0.004065165	0.004036856	0.003031252	0.012248648	0.011196043	0.010179153
Neurospora	0.001013664	0.001012525	0.001012043	0.001007547	0.001009826	0.002020059	0.001011644	0.002025522	0.002026507	0.004065165	0.003027642	0.00404167	0.009186486	0.011196043	0.009161238
Schaalia	0	0	0	0	0	0	0.001011644	0.001012761	0.002026507	0.004065165	0.003027642	0.005052087	0.010207206	0.012213865	0.013232899
Changchengzhania	0.007095649	0.001012525	0.001012043	0.006045279	0.004039302	0.002020059	0.001011644	0.003038282	0.002026507	0.002032582	0.002018428	0.006062504	0.004082883	0.002035644	0.008143322
